pc_time,fn,r0_raw,r0_hampel_gate,r0_filtered_ewma,r1,r2,glitch_flag,N,alpha,k1
2026/6/16 14:19,626,0.250651,0.339965,0.462207,0.250651,0.26641,1,7,0.4,3
2026/6/16 14:19,627,0.254725,0.339965,0.41331,0.340309,0.340309,1,7,0.4,3
2026/6/16 14:19,628,0.260089,0.260089,0.352022,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,629,0.250651,0.250651,0.311473,0.250651,0.315795,0,7,0.4,3
2026/6/16 14:19,630,0.247668,0.247668,0.285951,0.250651,0.250651,0,7,0.4,3
2026/6/16 14:19,631,0.247149,0.247149,0.27043,0.250651,0.250651,0,7,0.4,3
2026/6/16 14:19,632,0.247208,0.247208,0.261141,0.250651,0.250651,0,7,0.4,3
2026/6/16 14:19,633,0.250651,0.250651,0.256945,0.250651,0.262525,0,7,0.4,3
2026/6/16 14:19,634,0.250298,0.250298,0.254286,0.250651,0.250651,0,7,0.4,3
2026/6/16 14:19,635,0.250651,0.250651,0.252832,0.250651,0.259541,0,7,0.4,3
2026/6/16 14:19,636,2.13348,0.250298,0.251819,2.223138,2.447284,1,7,0.4,3
2026/6/16 14:19,637,2.13348,0.250651,0.251352,2.223138,2.447284,1,7,0.4,3
2026/6/16 14:19,638,0.331111,0.250651,0.251071,0.340309,0.340309,1,7,0.4,3
2026/6/16 14:19,639,0.326679,0.326679,0.281314,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,640,0.245545,0.245545,0.267007,0.250651,0.250651,0,7,0.4,3
2026/6/16 14:19,641,0.247321,0.247321,0.259132,0.250651,0.250651,0,7,0.4,3
2026/6/16 14:19,642,0.247781,0.247781,0.254592,0.250651,0.250651,0,7,0.4,3
2026/6/16 14:19,643,0.247655,0.247655,0.251817,0.250651,0.250651,0,7,0.4,3
2026/6/16 14:19,644,0.248647,0.248647,0.250549,0.250651,0.250651,0,7,0.4,3
2026/6/16 14:19,645,0.250651,0.250651,0.25059,0.250651,0.25117,0,7,0.4,3
2026/6/16 14:19,646,0.261198,0.261198,0.254833,1.326553,1.326553,0,7,0.4,3
2026/6/16 14:19,647,0.259228,0.259228,0.256591,1.326553,1.326553,0,7,0.4,3
2026/6/16 14:19,648,0.260735,0.260735,0.258249,1.326553,1.326553,0,7,0.4,3
2026/6/16 14:19,649,1.326553,0.259228,0.25864,1.326553,1.346679,1,7,0.4,3
2026/6/16 14:19,650,1.326553,0.260735,0.259478,1.326553,1.345994,1,7,0.4,3
2026/6/16 14:19,651,0.260303,0.260303,0.259808,1.326553,1.326553,0,7,0.4,3
2026/6/16 14:19,652,0.250651,0.250651,0.256145,0.250651,0.257583,0,7,0.4,3
2026/6/16 14:19,653,0.250651,0.250651,0.253948,0.250651,0.26158,0,7,0.4,3
2026/6/16 14:19,654,0.250651,0.250651,0.252629,0.250651,0.26595,0,7,0.4,3
2026/6/16 14:19,655,0.250651,0.250651,0.251838,0.250651,0.263617,0,7,0.4,3
2026/6/16 14:19,656,0.250651,0.250651,0.251363,0.250651,0.263049,0,7,0.4,3
